,Title,MPAA Rating,Keywords,Source,Production method,Creative type,Countries,Total original B.O
6259,Dora and the Lost City of Gold,['PG'],"['Explorer', 'Kidnap', 'High School', 'Jungle', 'Mercenaries', 'Live Action Cartoon', 'Treasure Hunters']",['Based on TV'],['Live Action'],['Kids Fiction'],"['Australia', 'United States']",120592276.0
6260,A Beautiful Day in the Neighborhood,['PG'],"['TV Industry', 'Writing and Writers', 'Magazine', '1990s', 'Biography', 'Set in Pittsburgh, PA', 'Biographical Drama']",['Based on Factual Book/Article'],['Live Action'],['Dramatization'],['United States'],68590003.0
6261,Midway,['PG-13'],"['World War II', '1940s', 'War', 'Navy', 'On a Boat', 'In a Plane', 'Historical Battles', 'Ensemble', 'Action Adventure']",['Based on Real Life Events'],['Live Action'],['Dramatization'],"['Canada', 'United States']",126815030.0
6262,The Curse of La Llorona,['R'],"['Supernatural', 'Death of a Son or Daughter', 'Curses', 'Haunting', 'IMAX: DMR', '1600s', 'Prologue', '1970s', 'Child Protective Services', 'Revenge', 'Filicide or Infanticide', 'Supernatural Horror']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],123133739.0
6263,Pet Sematary,['R'],"['Zombies', 'Animals Gone Bad', 'Non-Chronological', 'Scary Kids', 'Death of a Son or Daughter', 'Supernatural', 'Native American Folklore', 'Remake', 'Supernatural Horror']",['Remake'],['Live Action'],['Contemporary Fiction'],['United States'],111809732.0
6264,What Men Want,['R'],"['Woman in a Male Dominated Profession', 'Psychics', 'Narcotics', 'Accidental Injury', 'Remake', 'Genderbending Casting', 'Romantic Comedy']",['Based on Movie'],['Live Action'],['Contemporary Fiction'],['United States'],69911903.0
6265,Ad Astra,['PG-13'],"['IMAX: DMR', 'Space Program', 'Missing Person', 'Rescue', 'Scientific Experiment Gone Awry', 'Dysfunctional Family', 'Mutiny', 'Mental Illness', 'Search for Extraterrestrial Life', 'Psychological Thriller']",['Original Screenplay'],['Live Action'],['Science Fiction'],"['Brazil', 'United States']",135406280.0
6266,Isn’t it Romantic,['PG-13'],"['Set in New York City', 'Set in New York', 'Love Triangle', 'Architecture', 'LGBTQ+', 'Alternate or Altered Realities']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],48791187.0
6267,Gemini Man,['PG-13'],"['Hitmen', 'Cloning', 'Assassination', 'Development Hell', 'IMAX: DMR', 'Same Actor, Multiple Roles']",['Original Screenplay'],['Animation/Live Action'],['Science Fiction'],['United States'],166598362.0
6268,Spies in Disguise,['PG'],"['Secret Agent', 'Shootout', 'Talking Animals', 'Human Animal Transformation', '3-D', '3-D - Shot in 3-D', 'Animal Lead', 'Scientific Experiment Gone Awry']",['Based on Short Film'],['Digital Animation'],['Kids Fiction'],['United States'],165124093.0
6269,MA,['R'],"['Set in Ohio', 'Psychological Horror', 'Social Outcast', 'Kidnap']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],61220784.0
6270,Five Feet Apart,['PG-13'],"['Romance', 'Medical and Hospitals', 'Terminal Illness', 'Coming of Age', 'Actors Making Their Directorial Debut', 'Young Adult Book Adaptation', 'Romantic Drama']",['Based on Fiction Book/Short Story'],['Live Action'],['Contemporary Fiction'],['United States'],92554209.0
6271,Wonder Park,['PG'],"['Amusement Park', 'Animal Lead', 'Young Child Dealing with the Death of a Parent', 'Imaginary Friend', 'Talking Animals', '3-D', '3-D - Shot in 3-D', 'Development Hell']",['Original Screenplay'],['Digital Animation'],['Kids Fiction'],"['Spain', 'United States']",115103325.0
6272,Rambo: Last Blood,['R'],"['Ex-soldier', 'Delayed Sequel', 'One Last Job', 'The Past Catching up with You', 'Revenge', 'Set in Arizona', 'Set in Mexico']",['Based on Fiction Book/Short Story'],['Live Action'],['Contemporary Fiction'],"['Hong Kong', 'United States']",91378886.0
6273,Playing with Fire,['PG'],"['Firefighter', 'Family Movie', 'Family Comedy', 'Unexpected Families', 'Animal Lead', 'Promotion', 'Orphan', 'Young Child Dealing with the Death of a Parent', 'Fugitive / On the Run', 'Runaway', 'Romance', 'Child Protective Services', 'Outtakes During Credits']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],61236720.0
6274,Harriet,['PG-13'],"['Runaway Slave', '1800s', 'Biography', 'Slavery', 'Rescue', 'Biographical Drama']",['Based on Real Life Events'],['Live Action'],['Dramatization'],['United States'],44035587.0
6275,A Dog’s Way Home,['PG'],"['Talking Animals', 'Animal Lead', 'Missing Pet', 'Doctors', 'Road Trip', 'Family Drama']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],81152505.0
6276,The Angry Birds Movie 2,['PG'],"['Talking Animals', 'Animal Lead', 'War', 'Ensemble', 'Enemies Forced to Work Together', '3-D', '3-D - Shot in 3-D']",['Based on Game'],['Digital Animation'],['Kids Fiction'],"['Finland', 'United States']",152255188.0
6277,Little,['PG-13'],"['High School', 'Curses', 'Body Swap', 'Boss From Hell', 'Bullies', 'Farcical / Slapstick Comedy']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],49207917.0
6278,Queen & Slim,['R'],"['Police Brutality', 'Fugitive / On the Run', 'Romance', 'African Americans', 'Bigotry', ""Bounty/Price on one's Head"", 'Set in New Mexico', 'Set in Florida', 'Crime Drama', 'Political Protest', 'Political']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],48266163.0
6279,Breakthrough,['PG'],"['Faith-Based Film', 'Basketball', 'Medical and Hospitals', 'Coma', 'Christians', 'Faith-Based Drama']",['Based on Factual Book/Article'],['Live Action'],['Dramatization'],['United States'],49231674.0
6280,Crawl,['R'],"['Nature Horror', 'Extreme Weather', 'Set in Florida', 'Animals Gone Bad', 'Trapped', 'Rescue', 'Dysfunctional Family']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],91720490.0
6281,Escape Room,['PG-13'],"['Ensemble', 'Escape', 'Trapped', 'Corporate Malfeasance', 'Surprise Twist', 'Non-Chronological', 'Dream Sequence', 'Nightmare', 'Psychological Horror']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],155615727.0
6282,Uncut Gems,['R'],"['Set in New York City', 'Intertitle', 'Prologue', '2010s', 'Set in Ethiopia', 'Infidelity', 'Relationships Gone Wrong', 'Fictionalized Version of Yourself', 'Gambling', 'Addiction', 'Dysfunctional Family', 'Crime Thriller']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],50023780.0
6283,The Hustle,['PG-13'],"['Remake', 'Confidence Men', 'Professional Rivalry', 'Genderbending Casting', 'Buddy Comedy']",['Remake'],['Live Action'],['Contemporary Fiction'],['United States'],97389568.0
6284,The Intruder,['PG-13'],"['Set in California', 'Newlyweds', 'Psychological Thriller', 'African Americans']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],40597401.0
6285,Last Christmas,['PG-13'],"['Christmas', 'Santa Claus', 'Romance', 'Christmas in November', 'Medical and Hospitals', 'Dysfunctional Family']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],"['United Kingdom', 'United States']",123428868.0
6286,Overcomer,['PG'],"['Screenplay Written By the Star', 'Directing Yourself', 'Family Affair', 'Basketball', 'High School', 'High School Sports', 'Fired', 'Economic Crash', 'Faith-Based Film', 'Faith-Based Drama']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],38093564.0
6287,Cold Pursuit,['R'],"['Drug Dealer', 'Revenge', 'Crime Boss', 'Set in Colorado', 'Remake', 'Foreign-Language Remake', 'Death of a Son or Daughter', 'Drug Overdose', 'Action Thriller']",['Based on Movie'],['Live Action'],['Contemporary Fiction'],['United States'],62599159.0
6288,Doctor Sleep,['R'],"['Psychics', 'Delayed Sequel', 'Supernatural', 'Cults', 'Fountain of Youth', 'Supernatural Horror', '1980s', '2010s', 'Addiction', 'Rehab / Former Addict']",['Based on Fiction Book/Short Story'],['Live Action'],['Contemporary Fiction'],['United States'],71720838.0
6289,Dragon Ball Super: Broly,['PG'],"['Anime', 'Martial Arts', 'Friendly Alien on Earth', 'Alternative Dimensions / Parallel universe', 'Dragon', 'Wish Granters', 'Set in Outer Space', 'IMAX: DMR', 'Action Adventure']",['Based on TV'],['Digital Animation'],['Fantasy'],['Japan'],122740616.0
6290,Long Shot,['R'],"['Childhood Friends', 'Romance', 'Political Campaign', 'Politicians']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],53624424.0
6291,Child’s Play,['R'],"['Slasher Horror', 'Living Toys', 'Artificial Intelligence', 'Killer Inanimate Objects', 'Reboot']",['Remake'],['Live Action'],['Contemporary Fiction'],['United States'],43499580.0
6292,Ready or Not,['R'],"['Dysfunctional Family', 'Romance']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],56785851.0
6293,21 Bridges,['R'],"['NYPD', 'Set in New York', 'Set in New York City', 'Manhunt', 'Corrupt Cops', 'Action Thriller', 'Crime', 'Narcotics', 'Young Child Dealing with the Death of a Parent', 'Father’s Footsteps']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],42657631.0
6294,Happy Death Day 2U,['PG-13'],"['Scientific Experiment Gone Awry', 'Infidelity', 'Time Travel', 'Murder Mystery', 'One Day', 'Revenge', 'Horror Comedy', 'Surprise Twist']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],"['Japan', 'United States']",64686515.0
6295,Midsommar,['R'],"['Sweden', 'Occult', 'Relationships Gone Wrong', 'Narcotics', 'Family Vacations', 'Psychological Horror', 'Murder - Suicide', 'Young Child Dealing with the Death of a Parent', 'Death of a Sibling', 'Mental Illness']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],"['Sweden', 'United States']",46739562.0
6296,The Art of Racing in the Rain,['PG'],"['Animal Lead', 'Auto Racing', 'Talking Animals', 'Reincarnation', 'Voiceover/Narration', 'Comedy Drama', 'Romance', 'In-Laws / Future In-Laws', 'Cancer', 'Death of a Spouse or Fiancée / Fiancé', 'Death of a Son or Daughter', 'Dysfunctional Family', 'Falsely Accused']",['Based on Fiction Book/Short Story'],['Live Action'],['Contemporary Fiction'],['United States'],33773963.0
6297,Countdown,['PG-13'],"['Slasher Horror', 'Internet', 'Predicted Death']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],42176201.0
6298,Cats,['PG'],"['Animal Lead', 'Talking Animals', 'One Night', 'Reincarnation', 'Ensemble']",['Based on Musical or Opera'],['Animation/Live Action'],['Fantasy'],"['United Kingdom', 'United States']",75568568.0
6299,Bombshell,['R'],"['Sexual Harassment', 'TV News', '2010s', 'Biography', 'Boss From Hell', 'Fired', 'Voiceover/Narration', 'Breaking the Fourth Wall', 'Intertitle', 'Biographical Drama']",['Based on Real Life Events'],['Live Action'],['Dramatization'],"['Canada', 'United States']",61404394.0
6300,Judy,['PG-13'],"['Biography', 'Performing Arts', 'Biographical Drama', 'Addiction', 'Comeback', 'Dysfunctional Family', 'Single Parent', 'Prologue', '1950s', 'Movie Business', '1960s']",['Based on Real Life Events'],['Live Action'],['Dramatization'],['United Kingdom'],45495000.0
6301,Gisaengchung (기생충),['R'],"['2020 Oscars Best Picture Nominee', 'Oscars Best Picture Winner', 'Black Comedy', 'Dysfunctional Family', 'False Identity', 'Money Troubles']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['Republic of Korea'],253370908.0
6302,Fighting With My Family,['PG-13'],"['Epilogue', 'Sundance Film Festival 2019', 'Directing Yourself', 'Screenplay Written By the Star', 'Biography', 'Wrestling', 'Fictionalized Version of Yourself', 'Sibling Rivalry', 'Dysfunctional Family', 'Intertitle', 'Inspirational Sports', 'Scene in End Credits', 'Sports Comedy']",['Based on Real Life Events'],['Live Action'],['Dramatization'],"['United Kingdom', 'United States']",41503088.0
6303,A Dog’s Journey,['PG'],"['Animal Lead', 'Family Movie', 'Reincarnation', 'Talking Animals', 'Comedy Drama', 'Same Role, Multiple Actors']",['Based on Fiction Book/Short Story'],['Live Action'],['Contemporary Fiction'],['United States'],78867205.0
6304,Booksmart,['R'],"['Loss Of Virginity', 'Narcotics', 'Bad Trip', 'High School', 'Graduation', 'LGBTQ+', 'Buddy Comedy', 'Actors Making Their Directorial Debut']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],24948141.0
6305,Stuber,['R'],"['Police Detective', 'Taxi Driver', 'Car Accident', 'Car Chase', 'Shootout', 'Accidental Shooting', 'Action Comedy', 'Buddy Cop', 'LAPD', 'Set in Los Angeles', 'Romance', 'Unrequited Love', 'Dysfunctional Family', 'Artists', 'Corrupt Cops', 'Surprise Twist']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],29634023.0
6306,47 Meters Down: Uncaged,['PG-13'],"['Survival Thriller', 'Set in Brazil', 'Tourists In Trouble', 'Underwater', 'Animals Gone Bad', 'Step-Family', 'Dysfunctional Family', 'Young Child Dealing with the Death of a Parent']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],"['United Kingdom', 'United States']",47582563.0
6307,Black and Blue,['R'],"['Beat Cops', 'Corrupt Cops', 'Drug Dealer', 'Gangs', 'Revenge', 'Fugitive / On the Run', 'Action Thriller', 'Framed']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],22730144.0
6308,Hellboy,['R'],"['Dark Horse Comics', 'Demons', 'Supernatural', 'Revenge', 'Shapeshifter', 'Witches', 'IMAX: DMR', 'Reboot', 'Action Horror']",['Remake'],['Live Action'],['Super Hero'],['United States'],53956480.0
6309,Jojo Rabbit,['PG-13'],"['2020 Oscars Best Picture Nominee', 'Nazis', '1940s', 'World War II', 'Set in Germany', 'Jewish', 'Coming of Age', 'Romance', 'First Love', 'Unrequited Love', 'Death of a Sibling', 'Young Child Dealing with the Death of a Parent', 'Child Soldier', 'Fugitive / On the Run', 'Intertitle', 'Imaginary Friend']",['Original Screenplay'],['Live Action'],['Historical Fiction'],"['Germany', 'United States']",86878073.0
6310,Shaft,['R'],"['Delayed Sequel', 'Father’s Footsteps', 'Private Investigator', 'African Americans', 'Blaxploitation', 'FBI', 'Cybercrimes', 'Death of a Best Friend', 'Action Comedy']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],21360215.0
6311,Richard Jewell,['R'],"['Biography', '1990s', 'Set in Atlanta, GA', 'Olympics', 'Terrorism', 'Media Circus', 'Falsely Accused', 'Biographical Drama']",['Based on Factual Book/Article'],['Live Action'],['Dramatization'],['United States'],43092210.0
6312,The Peanut Butter Falcon,['PG-13'],"['Down Syndrome', 'Coming of Age', 'Wrestling']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],23191551.0
6313,UglyDolls,['PG'],"['Living Toys', 'Underdog', 'Coming of Age', 'Bullies']",['Based on Toy'],['Digital Animation'],['Kids Fiction'],['United States'],32630599.0
6314,Unplanned,['R'],"['Abortion', 'Agitprop', 'Faith-Based Film', 'Christians', 'Biography', 'Faith-Based Drama']",['Based on Factual Book/Article'],['Live Action'],['Dramatization'],['United States'],21413603.0
6315,Charlie’s Angels,['PG-13'],"['Reboot', 'Kidnap', 'Delayed Sequel', 'Special Ops', 'Corporate Malfeasance', 'Action Comedy', 'Whistleblowers', 'Scene in End Credits']",['Based on TV'],['Live Action'],['Contemporary Fiction'],['United States'],73235048.0
6316,The Farewell,['PG'],"['Sundance Film Festival 2019', 'Set in China', 'Asian-Americans', 'Culture Clash', 'Terminal Illness', 'Dysfunctional Family', 'Autobiographical', 'Cancer', 'Intertitle', 'Epilogue', 'Comedy Drama']",['Based on Real Life Events'],['Live Action'],['Dramatization'],['United Kingdom'],25466013.0
6317,BrightBurn,['R'],"['Set in Kansas', 'Unexpected Families', 'Alien Encounters', 'Adopted Family', 'Scary Kids', 'Psychological Horror', 'Death of a Partner', 'Death of a Spouse or Fiancée / Fiancé', 'Familicide']",['Original Screenplay'],['Live Action'],['Super Hero'],['United States'],33183640.0
6318,The Good Liar,['R'],"['Confidence Men', 'Romance', 'Autumn Years', 'December Romance', 'Crime Thriller', 'No Honor Among Thieves', '1940s', 'Revenge', 'Sex Crimes', 'Surprise Twist', 'False Identity', '2000s']",['Based on Fiction Book/Short Story'],['Live Action'],['Contemporary Fiction'],['United States'],33209936.0
6319,The Kid Who Would Be King,['PG'],"['Bullies', 'Secret Magic', 'Same Role, Multiple Actors', 'Good vs. Evil', 'Dragon']",['Original Screenplay'],['Live Action'],['Fantasy'],['United Kingdom'],28296983.0
6320,Missing Link,['PG'],"['Road Trip', 'Explorer', ""Character's Journey Shown on Map"", 'Cryptozoology', '3-D', '3-D - Shot in 3-D', '1880s', 'Bounty Hunter', 'Professional Rivalry']",['Original Screenplay'],['Stop-Motion Animation'],['Kids Fiction'],['Canada'],25393236.0
6321,Late Night,['R'],"['Sundance Film Festival 2019', 'TV Industry', 'Woman in a Male Dominated Profession', 'Writing and Writers', 'Comedy Drama']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],22373378.0
6322,Miss Bala,['PG-13'],"['Set in Mexico', 'Crime Boss', 'Undercover', 'Enemies Forced to Work Together', 'Smuggler', 'Remake', 'Foreign-Language Remake', 'DEA Agent', 'Kidnap', 'Drug Cartels', 'Organized Crime', 'Action Thriller']",['Remake'],['Live Action'],['Contemporary Fiction'],"['Mexico', 'United States']",15364632.0
6323,The Prodigy,['R'],"['Supernatural', 'Scary Kids', 'Child Prodigy', 'Serial Killer', 'Child Abuse', 'Car Accident', 'Supernatural Horror']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],"['Hong Kong', 'United States']",22413145.0
